GISJOIN,YEAR,COUNTY,POPULATION
G2901990,1940,Scotland,8557
G2902010,1940,Scott,30377
G2902030,1940,Shannon,11831
G2902050,1940,Shelby,11224
G2902070,1940,Stoddard,33009
G2902090,1940,Stone,11298
G2902110,1940,Sullivan,13701
G2902130,1940,Taney,10323
G2902150,1940,Texas,19813
G2902170,1940,Vernon,25586
G2902190,1940,Warren,7734
G2902210,1940,Washington,17492
G2902230,1940,Wayne,12794
G2902250,1940,Webster,17226
G2902270,1940,Worth,6345
G2902290,1940,Wright,17967
G2905100,1940,St Louis City,816048
G3000010,1940,Beaverhead,6943
G3000030,1940,Big Horn,10419
G3000050,1940,Blaine,9566
G3000070,1940,Broadwater,3451
G3000090,1940,Carbon,11865
G3000110,1940,Carter,3280
G3000130,1940,Cascade,41999
G3000150,1940,Chouteau,7316
G3000170,1940,Custer,10422
G3000190,1940,Daniels,4563
G3000210,1940,Dawson,8618
G3000230,1940,Deer Lodge,13627
G3000250,1940,Fallon,3719
G3000270,1940,Fergus,14040
G3000290,1940,Flathead,24271
G3000310,1940,Gallatin,18269
G3000330,1940,Garfield,2641
G3000350,1940,Glacier,9034
G3000370,1940,Golden Valley,1607
G3000390,1940,Granite,3401
G3000410,1940,Hill,13304
G3000430,1940,Jefferson,4664
G3000450,1940,Judith Basin,3655
G3000470,1940,Lake,13490
G3000490,1940,Lewis And Clark,22131
G3000510,1940,Liberty,2209
G3000530,1940,Lincoln,7882
G3000550,1940,McCone,3798
G3000570,1940,Madison,7294
G3000590,1940,Meagher,2237
G3000610,1940,Mineral,2135
G3000630,1940,Missoula,29038
G3000650,1940,Musselshell,5717
G3000670,1940,Park,11566
G3000690,1940,Petroleum,1083
G3000710,1940,Phillips,7892
G3000730,1940,Pondera,6716
G3000750,1940,Powder River,3159
G3000770,1940,Powell,6152
G3000790,1940,Prairie,2410
G3000810,1940,Ravalli,12978
G3000830,1940,Richland,10209
G3000850,1940,Roosevelt,9806
G3000870,1940,Rosebud,6477
G3000890,1940,Sanders,6926
G3000910,1940,Sheridan,7814
G3000930,1940,Silver Bow,53207
G3000950,1940,Stillwater,5694
G3000970,1940,Sweet Grass,3719
G3000990,1940,Teton,6922
G3001010,1940,Toole,6769
G3001030,1940,Treasure,1499
G3001050,1940,Valley,15181
G3001070,1940,Wheatland,3286
G3001090,1940,Wibaux,2161
G3001110,1940,Yellowstone,41182
G3001130,1940,Yellowstone National Park,43
G3100010,1940,Adams,24576
G3100030,1940,Antelope,13289
G3100050,1940,Arthur,1045
G3100070,1940,Banner,1403
G3100090,1940,Blaine,1538
G3100110,1940,Boone,12127
G3100130,1940,Box Butte,10736
G3100150,1940,Boyd,6060
G3100170,1940,Brown,5962
G3100190,1940,Buffalo,23655
G3100210,1940,Burt,12546
G3100230,1940,Butler,13106
G3100250,1940,Cass,16992
G3100270,1940,Cedar,15126
G3100290,1940,Chase,5310
G3100310,1940,Cherry,9637
G3100330,1940,Cheyenne,9505
G3100350,1940,Clay,10445
G3100370,1940,Colfax,10627
G3100390,1940,Cuming,13562
G3100410,1940,Custer,22591
G3100430,1940,Dakota,9836
G3100450,1940,Dawes,10128
G3100470,1940,Dawson,17890
G3100490,1940,Deuel,3580
G3100510,1940,Dixon,10413
G3100530,1940,Dodge,23799
G3100550,1940,Douglas,247562
G3100570,1940,Dundy,5122
G3100590,1940,Fillmore,11417
G3100610,1940,Franklin,7740
G3100630,1940,Frontier,6417
G3100650,1940,Furnas,10098
G3100670,1940,Gage,29588
G3100690,1940,Garden,4680
G3100710,1940,Garfield,3444
G3100730,1940,Gosper,3687
G3100750,1940,Grant,1327
G3100770,1940,Greeley,6845
G3100790,1940,Hall,27523
G3100810,1940,Hamilton,9982
G3100830,1940,Harlan,7130
G3100850,1940,Hayes,2958
G3100870,1940,Hitchcock,6404
G3100890,1940,Holt,16552
G3100910,1940,Hooker,1253
G3100930,1940,Howard,8422
G3100950,1940,Jefferson,15532
G3100970,1940,Johnson,8662
G3100990,1940,Kearney,6854
G3101010,1940,Keith,8333
G3101030,1940,Keya Paha,3235
G3101050,1940,Kimball,3913
G3101070,1940,Knox,16478
G3101090,1940,Lancaster,100585
G3101110,1940,Lincoln,25425
G3101130,1940,Logan,1742
G3101150,1940,Loup,1777
G3101170,1940,McPherson,1175
G3101190,1940,Madison,24269
G3101210,1940,Merrick,9354
G3101230,1940,Morrill,9436
G3101250,1940,Nance,7653
G3101270,1940,Nemaha,12781
G3101290,1940,Nuckolls,10446
G3101310,1940,Otoe,18994
G3101330,1940,Pawnee,8514
G3101350,1940,Perkins,5197
G3101370,1940,Phelps,8452
G3101390,1940,Pierce,10211
G3101410,1940,Platte,20191
G3101430,1940,Polk,8748
G3101450,1940,Red Willow,11951
G3101470,1940,Richardson,19178
G3101490,1940,Rock,3977
G3101510,1940,Saline,15010
G3101530,1940,Sarpy,10835
G3101550,1940,Saunders,17892
G3101570,1940,Scotts Bluff,33917
G3101590,1940,Seward,14167
G3101610,1940,Sheridan,9869
G3101630,1940,Sherman,7764
G3101650,1940,Sioux,4001
G3101670,1940,Stanton,6887
G3101690,1940,Thayer,12262
G3101710,1940,Thomas,1553
G3101730,1940,Thurston,10243
G3101750,1940,Valley,8163
G3101770,1940,Washington,11578
G3101790,1940,Wayne,9880
G3101810,1940,Webster,8071
G3101830,1940,Wheeler,2170
G3101850,1940,York,14874
G3200010,1940,Churchill,5317
G3200030,1940,Clark,16414
G3200050,1940,Douglas,2056
G3200070,1940,Elko,10912
G3200090,1940,Esmeralda,1554
G3200110,1940,Eureka,1361
G3200130,1940,Humboldt,4743
G3200150,1940,Lander,1745
G3200170,1940,Lincoln,4130
G3200190,1940,Lyon,4076
G3200210,1940,Mineral,2342
G3200230,1940,Nye,3606
G3200250,1940,Ormsby,3209
G3200270,1940,Pershing,2713
G3200290,1940,Storey,1216
G3200310,1940,Washoe,32476
G3200330,1940,White Pine,12377
G3300010,1940,Belknap,24328
G3300030,1940,Carroll,15589
G3300050,1940,Cheshire,34953
G3300070,1940,Coos,39274
G3300090,1940,Grafton,44645
G3300110,1940,Hillsborough,144888
G3300130,1940,Merrimack,60710
G3300150,1940,Rockingham,58142
G3300170,1940,Strafford,43553
G3300190,1940,Sullivan,25442
G3400010,1940,Atlantic,124066
G3400030,1940,Bergen,409646
G3400050,1940,Burlington,97013
G3400070,1940,Camden,255727
G3400090,1940,Cape May,28919
G3400110,1940,Cumberland,73184
G3400130,1940,Essex,837340
G3400150,1940,Gloucester,72219
G3400170,1940,Hudson,652040
G3400190,1940,Hunterdon,36766
G3400210,1940,Mercer,197318
G3400230,1940,Middlesex,217077
G3400250,1940,Monmouth,161238
G3400270,1940,Morris,125732
G3400290,1940,Ocean,37706
G3400310,1940,Passaic,309353
G3400330,1940,Salem,42274
G3400350,1940,Somerset,74390
G3400370,1940,Sussex,29632
G3400390,1940,Union,328344
G3400410,1940,Warren,50181
G3500010,1940,Bernalillo,69391
G3500030,1940,Catron,4881
G3500050,1940,Chaves,23980
G3500070,1940,Colfax,18718
G3500090,1940,Curry,18159
G3500110,1940,De Baca,3725
G3500130,1940,Dona Ana,30411
G3500150,1940,Eddy,24311
G3500170,1940,Grant,20050
G3500190,1940,Guadalupe,8646
G3500210,1940,Harding,4374
G3500230,1940,Hidalgo,4821
G3500250,1940,Lea,21154
G3500270,1940,Lincoln,8557
G3500290,1940,Luna,6457
G3500310,1940,McKinley,23641
G3500330,1940,Mora,10981
G3500350,1940,Otero,10522
G3500370,1940,Quay,12111
G3500390,1940,Rio Arriba,25352
G3500410,1940,Roosevelt,14549
G3500430,1940,Sandoval,13898
G3500450,1940,San Juan,17115
G3500470,1940,San Miguel,27910
G3500490,1940,Santa Fe,30826
G3500510,1940,Sierra,6962
G3500530,1940,Socorro,11422
G3500550,1940,Taos,18528
G3500570,1940,Torrance,11026
G3500590,1940,Union,9095
G3500610,1940,Valencia,20245
G3600010,1940,Albany,221315
G3600030,1940,Allegany,39681
G3600050,1940,Bronx,1394711
G3600070,1940,Broome,165749
G3600090,1940,Cattaraugus,72652
G3600110,1940,Cayuga,65508
G3600130,1940,Chautauqua,123580
G3600150,1940,Chemung,73718
G3600170,1940,Chenango,36454
G3600190,1940,Clinton,54006
G3600210,1940,Columbia,41464
G3600230,1940,Cortland,33668
G3600250,1940,Delaware,40989
G3600270,1940,Dutchess,120542
G3600290,1940,Erie,798377
G3600310,1940,Essex,34178
G3600330,1940,Franklin,44286
G3600350,1940,Fulton,48597
G3600370,1940,Genesee,44481
G3600390,1940,Greene,27926
G3600410,1940,Hamilton,4188
G3600430,1940,Herkimer,59527
G3600450,1940,Jefferson,84003
G3600470,1940,Kings,2698285
G3600490,1940,Lewis,22815
G3600510,1940,Livingston,38510
G3600530,1940,Madison,39598
G3600550,1940,Monroe,438230
G3600570,1940,Montgomery,59142
G3600590,1940,Nassau,406748
G3600610,1940,New York,1889924
G3600630,1940,Niagara,160110
G3600650,1940,Oneida,203636
G3600670,1940,Onondaga,295108
G3600690,1940,Ontario,55307
G3600710,1940,Orange,140113
G3600730,1940,Orleans,27760
G3600750,1940,Oswego,71275
G3600770,1940,Otsego,46082
G3600790,1940,Putnam,16555
G3600810,1940,Queens,1297634
G3600830,1940,Rensselaer,121834
G3600850,1940,Richmond,174441
G3600870,1940,Rockland,74261
G3600890,1940,St Lawrence,91098
G3600910,1940,Saratoga,65606
G3600930,1940,Schenectady,122494
G3600950,1940,Schoharie,20812
G3600970,1940,Schuyler,12979
G3600990,1940,Seneca,25732
G3601010,1940,Steuben,84927
G3601030,1940,Suffolk,197355
G3601050,1940,Sullivan,37901
G3601070,1940,Tioga,27072
G3601090,1940,Tompkins,42340
G3601110,1940,Ulster,87017
G3601130,1940,Warren,36035
G3601150,1940,Washington,46726
G3601170,1940,Wayne,52747
G3601190,1940,Westchester,573558
G3601210,1940,Wyoming,31394
G3601230,1940,Yates,16381
G3700010,1940,Alamance,57427
G3700030,1940,Alexander,13454
G3700050,1940,Alleghany,8341
G3700070,1940,Anson,28443
G3700090,1940,Ashe,22664
G3700110,1940,Avery,13561
G3700130,1940,Beaufort,36431
G3700150,1940,Bertie,26201
G3700170,1940,Bladen,27156
G3700190,1940,Brunswick,17125
G3700210,1940,Buncombe,108755
G3700230,1940,Burke,38615
G3700250,1940,Cabarrus,59393
G3700270,1940,Caldwell,35795
G3700290,1940,Camden,5440
G3700310,1940,Carteret,18284
G3700330,1940,Caswell,20032
G3700350,1940,Catawba,51653
G3700370,1940,Chatham,24726
G3700390,1940,Cherokee,18813
G3700410,1940,Chowan,11572
G3700430,1940,Clay,6405
G3700450,1940,Cleveland,58055
G3700470,1940,Columbus,45663
G3700490,1940,Craven,31298
G3700510,1940,Cumberland,59320
G3700530,1940,Currituck,6709
G3700550,1940,Dare,6041
G3700570,1940,Davidson,53377
G3700590,1940,Davie,14909
G3700610,1940,Duplin,39739
G3700630,1940,Durham,80244
G3700650,1940,Edgecombe,49162
G3700670,1940,Forsyth,126475
G3700690,1940,Franklin,30382
G3700710,1940,Gaston,87531
G3700730,1940,Gates,10060
G3700750,1940,Graham,6418
G3700770,1940,Granville,29344
G3700790,1940,Greene,18548
G3700810,1940,Guilford,153916
G3700830,1940,Halifax,56512
G3700850,1940,Harnett,44239
G3700870,1940,Haywood,34804
G3700890,1940,Henderson,26049
G3700910,1940,Hertford,19352
G3700930,1940,Hoke,14937
G3700950,1940,Hyde,7860
G3700970,1940,Iredell,50424
G3700990,1940,Jackson,19366
G3701010,1940,Johnston,63798
G3701030,1940,Jones,10926
G3701050,1940,Lee,18743
G3701070,1940,Lenoir,41211
G3701090,1940,Lincoln,24187
G3701110,1940,McDowell,22996
G3701130,1940,Macon,15880
G3701150,1940,Madison,22522
G3701170,1940,Martin,26111
G3701190,1940,Mecklenburg,151826
G3701210,1940,Mitchell,15980
G3701230,1940,Montgomery,16280
G3701250,1940,Moore,30969
G3701270,1940,Nash,55608
G3701290,1940,New Hanover,47935
G3701310,1940,Northampton,28299
G3701330,1940,Onslow,17939
G3701350,1940,Orange,23072
G3701370,1940,Pamlico,9706
G3701390,1940,Pasquotank,20568
G3701410,1940,Pender,17710
G3701430,1940,Perquimans,9773
G3701450,1940,Person,25029
G3701470,1940,Pitt,61244
G3701490,1940,Polk,11874
G3701510,1940,Randolph,44554
G3701530,1940,Richmond,36810
G3701550,1940,Robeson,76860
G3701570,1940,Rockingham,57898
G3701590,1940,Rowan,69206
G3701610,1940,Rutherford,45577
G3701630,1940,Sampson,47440
G3701650,1940,Scotland,23232
G3701670,1940,Stanly,32834
G3701690,1940,Stokes,22656
G3701710,1940,Surry,41783
G3701730,1940,Swain,12177
G3701750,1940,Transylvania,12241
G3701770,1940,Tyrrell,5556
G3701790,1940,Union,39097
G3701810,1940,Vance,29961
G3701830,1940,Wake,109544
G3701850,1940,Warren,23145
G3701870,1940,Washington,12323
G3701890,1940,Watauga,18114
G3701910,1940,Wayne,58328
G3701930,1940,Wilkes,43003
G3701950,1940,Wilson,50219
G3701970,1940,Yadkin,20657
G3701990,1940,Yancey,17202
G3800010,1940,Adams,4664
G3800030,1940,Barnes,17814
G3800050,1940,Benson,12629
G3800070,1940,Billings,2531
G3800090,1940,Bottineau,13253
G3800110,1940,Bowman,3860
G3800130,1940,Burke,7653
G3800150,1940,Burleigh,22736
G3800170,1940,Cass,52849
G3800190,1940,Cavalier,13923
G3800210,1940,Dickey,9696
G3800230,1940,Divide,7086
G3800250,1940,Dunn,8376
G3800270,1940,Eddy,5741
G3800290,1940,Emmons,11699
G3800310,1940,Foster,5824
G3800330,1940,Golden Valley,3498
G3800350,1940,Grand Forks,34518
G3800370,1940,Grant,8264
G3800390,1940,Griggs,5818
G3800410,1940,Hettinger,7457
G3800430,1940,Kidder,6692
G3800450,1940,LaMoure,10298
G3800470,1940,Logan,7561
G3800490,1940,McHenry,14034
G3800510,1940,McIntosh,8984
G3800530,1940,McKenzie,8426
G3800550,1940,McLean,16082
G3800570,1940,Mercer,9611
G3800590,1940,Morton,20184
G3800610,1940,Mountrail,10482
G3800630,1940,Nelson,9129
G3800650,1940,Oliver,3859
G3800670,1940,Pembina,15671
G3800690,1940,Pierce,9208
G3800710,1940,Ramsey,15626
G3800730,1940,Ransom,10061
G3800750,1940,Renville,5533
G3800770,1940,Richland,20519
G3800790,1940,Rolette,12583
G3800810,1940,Sargent,8693
G3800830,1940,Sheridan,6616
G3800850,1940,Sioux,4419
G3800870,1940,Slope,2932
G3800890,1940,Stark,15414
G3800910,1940,Steele,6193
G3800930,1940,Stutsman,23495
G3800950,1940,Towner,7200
G3800970,1940,Traill,12300
G3800990,1940,Walsh,20747
G3801010,1940,Ward,31981
G3801030,1940,Wells,11198
G3801050,1940,Williams,16315
G3900010,1940,Adams,21705
G3900030,1940,Allen,73303
G3900050,1940,Ashland,29785
G3900070,1940,Ashtabula,68674
G3900090,1940,Athens,46166
G3900110,1940,Auglaize,28037
G3900130,1940,Belmont,95614
G3900150,1940,Brown,21638
G3900170,1940,Butler,120249
G3900190,1940,Carroll,17449
G3900210,1940,Champaign,25258
G3900230,1940,Clark,95647
G3900250,1940,Clermont,34109
G3900270,1940,Clinton,22574
G3900290,1940,Columbiana,90121
G3900310,1940,Coshocton,30594
G3900330,1940,Crawford,35571
G3900350,1940,Cuyahoga,1217250
G3900370,1940,Darke,38831
G3900390,1940,Defiance,24367
G3900410,1940,Delaware,26780
G3900430,1940,Erie,43201
G3900450,1940,Fairfield,48490
G3900470,1940,Fayette,21385
G3900490,1940,Franklin,388712
G3900510,1940,Fulton,23626
G3900530,1940,Gallia,24930
G3900550,1940,Geauga,19430
G3900570,1940,Greene,35863
G3900590,1940,Guernsey,38822
G3900610,1940,Hamilton,621987
G3900630,1940,Hancock,40793
G3900650,1940,Hardin,27061
G3900670,1940,Harrison,20313
G3900690,1940,Henry,22756
G3900710,1940,Highland,27099
G3900730,1940,Hocking,21504
G3900750,1940,Holmes,17876
G3900770,1940,Huron,34800
G3900790,1940,Jackson,27004
G3900810,1940,Jefferson,98129
G3900830,1940,Knox,31024
G3900850,1940,Lake,50020
G3900870,1940,Lawrence,46705
G3900890,1940,Licking,62279
G3900910,1940,Logan,29624
G3900930,1940,Lorain,112390
G3900950,1940,Lucas,344333
G3900970,1940,Madison,21811
G3900990,1940,Mahoning,240251
G3901010,1940,Marion,44898
G3901030,1940,Medina,33034
G3901050,1940,Meigs,24104
G3901070,1940,Mercer,26256
G3901090,1940,Miami,52632
G3901110,1940,Monroe,18641
G3901130,1940,Montgomery,295480
G3901150,1940,Morgan,14227
G3901170,1940,Morrow,15646
G3901190,1940,Muskingum,69795
G3901210,1940,Noble,14587
G3901230,1940,Ottawa,24360
G3901250,1940,Paulding,15527
G3901270,1940,Perry,31087
G3901290,1940,Pickaway,27889
G3901310,1940,Pike,16113
G3901330,1940,Portage,46660
G3901350,1940,Preble,23329
G3901370,1940,Putnam,25016
G3901390,1940,Richland,73853
G3901410,1940,Ross,52147
G3901430,1940,Sandusky,41014
G3901450,1940,Scioto,86565
G3901470,1940,Seneca,48499
G3901490,1940,Shelby,26071
G3901510,1940,Stark,234887
G3901530,1940,Summit,339405
G3901550,1940,Trumbull,132315
G3901570,1940,Tuscarawas,68816
G3901590,1940,Union,20012
G3901610,1940,Van Wert,26759
G3901630,1940,Vinton,11573
G3901650,1940,Warren,29894
G3901670,1940,Washington,43537
G3901690,1940,Wayne,50520
G3901710,1940,Williams,25510
G3901730,1940,Wood,51796
G3901750,1940,Wyandot,19218
G4000010,1940,Adair,15755
G4000030,1940,Alfalfa,14129
G4000050,1940,Atoka,18702
G4000070,1940,Beaver,8648
G4000090,1940,Beckham,22169
G4000110,1940,Blaine,18543
G4000130,1940,Bryan,38138
G4000150,1940,Caddo,41567
G4000170,1940,Canadian,27329
G4000190,1940,Carter,43292
G4000210,1940,Cherokee,21030
G4000230,1940,Choctaw,28358
G4000250,1940,Cimarron,3654
G4000270,1940,Cleveland,27728
G4000290,1940,Coal,12811
G4000310,1940,Comanche,38988
G4000330,1940,Cotton,12884
G4000350,1940,Craig,21083
G4000370,1940,Creek,55503
G4000390,1940,Custer,23068
G4000410,1940,Delaware,18592
G4000430,1940,Dewey,11981
G4000450,1940,Ellis,8466
G4000470,1940,Garfield,45484
G4000490,1940,Garvin,31150
G4000510,1940,Grady,41116
G4000530,1940,Grant,13128
G4000550,1940,Greer,14550
G4000570,1940,Harmon,10019
G4000590,1940,Harper,6454
G4000610,1940,Haskell,17324
G4000630,1940,Hughes,29189
G4000650,1940,Jackson,22708
G4000670,1940,Jefferson,15107
G4000690,1940,Johnston,15960
G4000710,1940,Kay,47084
G4000730,1940,Kingfisher,15617
G4000750,1940,Kiowa,22817
G4000770,1940,Latimer,12380
G4000790,1940,Le Flore,45866
G4000810,1940,Lincoln,29529
G4000830,1940,Logan,25245
G4000850,1940,Love,11433
G4000870,1940,McClain,19205
G4000890,1940,McCurtain,41318
G4000910,1940,McIntosh,24097
G4000930,1940,Major,11946
G4000950,1940,Marshall,12384
G4000970,1940,Mayes,21668
G4000990,1940,Murray,13841
G4001010,1940,Muskogee,65914
G4001030,1940,Noble,14826
G4001050,1940,Nowata,15774
G4001070,1940,Okfuskee,26279
G4001090,1940,Oklahoma,244159
G4001110,1940,Okmulgee,50101
G4001130,1940,Osage,41502
G4001150,1940,Ottawa,35849
G4001170,1940,Pawnee,17395
G4001190,1940,Payne,36057
G4001210,1940,Pittsburg,48985
G4001230,1940,Pontotoc,39792
G4001250,1940,Pottawatomie,54377
G4001270,1940,Pushmataha,19466
G4001290,1940,Roger Mills,10736
G4001310,1940,Rogers,21078
G4001330,1940,Seminole,61201
G4001350,1940,Sequoyah,23138
G4001370,1940,Stephens,31090
G4001390,1940,Texas,9896
G4001410,1940,Tillman,20754
G4001430,1940,Tulsa,193363
G4001450,1940,Wagoner,21642
G4001470,1940,Washington,30559
G4001490,1940,Washita,22279
G4001510,1940,Woods,14915
G4001530,1940,Woodward,16270
G4100010,1940,Baker,18297
G4100030,1940,Benton,18629
G4100050,1940,Clackamas,57130
G4100070,1940,Clatsop,24697
G4100090,1940,Columbia,20971
G4100110,1940,Coos,32466
G4100130,1940,Crook,5533
G4100150,1940,Curry,4301
G4100170,1940,Deschutes,18631
G4100190,1940,Douglas,25728
G4100210,1940,Gilliam,2844
G4100230,1940,Grant,6380
G4100250,1940,Harney,5374
G4100270,1940,Hood River,11580
G4100290,1940,Jackson,36213
G4100310,1940,Jefferson,2042
G4100330,1940,Josephine,16301
G4100350,1940,Klamath,40497
G4100370,1940,Lake,6293
G4100390,1940,Lane,69096
G4100410,1940,Lincoln,14549
G4100430,1940,Linn,30485
G4100450,1940,Malheur,19767
G4100470,1940,Marion,75246
G4100490,1940,Morrow,4337
G4100510,1940,Multnomah,355099
G4100530,1940,Polk,19989
G4100550,1940,Sherman,2321
G4100570,1940,Tillamook,12263
G4100590,1940,Umatilla,26030
G4100610,1940,Union,17399
G4100630,1940,Wallowa,7623
G4100650,1940,Wasco,13069
G4100670,1940,Washington,39194
G4100690,1940,Wheeler,2974
G4100710,1940,Yamhill,26336
G4200010,1940,Adams,39435
G4200030,1940,Allegheny,1411539
G4200050,1940,Armstrong,81087
G4200070,1940,Beaver,156754
G4200090,1940,Bedford,40809
G4200110,1940,Berks,241884
G4200130,1940,Blair,140358
G4200150,1940,Bradford,50615
G4200170,1940,Bucks,107715
G4200190,1940,Butler,87590
G4200210,1940,Cambria,213459
G4200230,1940,Cameron,6852
G4200250,1940,Carbon,61735
G4200270,1940,Centre,52608
G4200290,1940,Chester,135626
G4200310,1940,Clarion,38410
G4200330,1940,Clearfield,92094
G4200350,1940,Clinton,34557
G4200370,1940,Columbia,51413
G4200390,1940,Crawford,71644
G4200410,1940,Cumberland,74806
G4200430,1940,Dauphin,177410
G4200450,1940,Delaware,310756
G4200470,1940,Elk,34443
G4200490,1940,Erie,180889
G4200510,1940,Fayette,200999
G4200530,1940,Forest,5791
G4200550,1940,Franklin,69378
G4200570,1940,Fulton,10673
G4200590,1940,Greene,44671
G4200610,1940,Huntingdon,41836
G4200630,1940,Indiana,79854
G4200650,1940,Jefferson,54090
G4200670,1940,Juniata,15373
G4200690,1940,Lackawanna,301243
G4200710,1940,Lancaster,212504
G4200730,1940,Lawrence,96877
G4200750,1940,Lebanon,72641
G4200770,1940,Lehigh,177533
G4200790,1940,Luzerne,441518
G4200810,1940,Lycoming,93633
G4200830,1940,McKean,56673
G4200850,1940,Mercer,101039
G4200870,1940,Mifflin,42993
G4200890,1940,Monroe,29802
G4200910,1940,Montgomery,289247
G4200930,1940,Montour,15466
G4200950,1940,Northampton,168959
G4200970,1940,Northumberland,126887
G4200990,1940,Perry,23213
G4201010,1940,Philadelphia,1931334
G4201030,1940,Pike,7452
G4201050,1940,Potter,18201
G4201070,1940,Schuylkill,228331
G4201090,1940,Snyder,20208
G4201110,1940,Somerset,84957
G4201130,1940,Sullivan,7504
G4201150,1940,Susquehanna,33893
G4201170,1940,Tioga,35004
G4201190,1940,Union,20247
G4201210,1940,Venango,63958
G4201230,1940,Warren,42789
G4201250,1940,Washington,210852
G4201270,1940,Wayne,29934
G4201290,1940,Westmoreland,303411
G4201310,1940,Wyoming,16702
G4201330,1940,York,178022
G4400010,1940,Bristol,25548
G4400030,1940,Kent,58311
G4400050,1940,Newport,46696
G4400070,1940,Providence,550298
G4400090,1940,Washington,32493
G4500010,1940,Abbeville,22931
G4500030,1940,Aiken,49916
G4500050,1940,Allendale,13040
G4500070,1940,Anderson,88712
G4500090,1940,Bamberg,18643
G4500110,1940,Barnwell,20138
G4500130,1940,Beaufort,22037
G4500150,1940,Berkeley,27128
G4500170,1940,Calhoun,16229
G4500190,1940,Charleston,121105
G4500210,1940,Cherokee,33290
G4500230,1940,Chester,32579
G4500250,1940,Chesterfield,35963
G4500270,1940,Clarendon,31500
G4500290,1940,Colleton,26268
G4500310,1940,Darlington,45198
G4500330,1940,Dillon,29625
G4500350,1940,Dorchester,19928
G4500370,1940,Edgefield,17894
G4500390,1940,Fairfield,24187
G4500410,1940,Florence,70582
G4500430,1940,Georgetown,26352
G4500450,1940,Greenville,136580
G4500470,1940,Greenwood,40083
G4500490,1940,Hampton,17465
G4500510,1940,Horry,51951
G4500530,1940,Jasper,11011
G4500550,1940,Kershaw,32913
G4500570,1940,Lancaster,33542
G4500590,1940,Laurens,44185
G4500610,1940,Lee,24908
G4500630,1940,Lexington,35994
G4500650,1940,McCormick,10367
G4500670,1940,Marion,30107
G4500690,1940,Marlboro,33281
G4500710,1940,Newberry,33577
G4500730,1940,Oconee,36512
G4500750,1940,Orangeburg,63707
G4500770,1940,Pickens,37111
G4500790,1940,Richland,104843
G4500810,1940,Saluda,17192
G4500830,1940,Spartanburg,127733
G4500850,1940,Sumter,52463
